datetime,pos,neg,neu
27-12-2017 00:00,"[0.03405608981847763, 0.13218778371810913, 0.03760868310928345, 0.38033756613731384, 0.0390908382833004, 0.007598127704113722, 0.0222579725086689, 0.008290738798677921, 0.04996354877948761, 0.008950465358793736, 0.2154259979724884, 0.05914219841361046, 0.027878765016794205, 0.007285868749022484, 0.026047885417938232, 0.3644193708896637, 0.7997100353240967, 0.21635566651821136, 0.8093733787536621, 0.21492023766040802]","[0.13250888884067535, 0.123365119099617, 0.02571646310389042, 0.008906988427042961, 0.02688143216073513, 0.968605637550354, 0.6041176915168762, 0.9668086171150208, 0.7666500806808472, 0.9667521715164185, 0.010752998292446136, 0.043301429599523544, 0.04108099639415741, 0.9592057466506958, 0.9537470936775208, 0.11625020951032639, 0.055647533386945724, 0.35451504588127136, 0.02353627234697342, 0.03418608754873276]","[0.83343505859375, 0.7444471120834351, 0.9366748332977295, 0.610755443572998, 0.9340277910232544, 0.02379617467522621, 0.373624324798584, 0.024900708347558975, 0.18338634073734283, 0.02429744228720665, 0.7738209962844849, 0.8975564241409302, 0.9310402274131775, 0.03350839763879776, 0.020205069333314896, 0.5193303823471069, 0.14464248716831207, 0.42912933230400085, 0.1670903116464615, 0.7508935928344727]"
27-12-2017 10:13,[0.16481253504753113],[0.3719978630542755],[0.46318960189819336]
28-12-2017 00:00,"[0.13680775463581085, 0.02944653481245041, 0.20683807134628296, 0.016380833461880684, 0.5561712384223938, 0.027727417647838593, 0.036463528871536255, 0.17476175725460052, 0.1561848372220993, 0.10527043044567108, 0.05254107713699341, 0.17946605384349823, 0.026467422023415565, 0.01508648507297039, 0.9046159982681274, 0.02285926230251789, 0.9431178569793701, 0.06052571162581444, 0.13747626543045044, 0.07953011244535446]","[0.03416672721505165, 0.04799056053161621, 0.6933320164680481, 0.9281715154647827, 0.009769863449037075, 0.9032130241394043, 0.033406708389520645, 0.012198113836348057, 0.43813297152519226, 0.015199090354144573, 0.018782364204525948, 0.010385873727500439, 0.9519779682159424, 0.9532961845397949, 0.011959364637732506, 0.038879044353961945, 0.02256692200899124, 0.5556988716125488, 0.011372105218470097, 0.7842385768890381]","[0.8290255069732666, 0.9225628972053528, 0.09982992708683014, 0.05544765293598175, 0.4340589642524719, 0.06905952095985413, 0.9301297664642334, 0.8130401372909546, 0.40568211674690247, 0.8795304894447327, 0.9286765456199646, 0.8101481199264526, 0.021554594859480858, 0.03161735460162163, 0.0834246575832367, 0.9382617473602295, 0.03431518003344536, 0.38377541303634644, 0.8511515855789185, 0.13623124361038208]"
30-12-2017 00:00,"[0.22553637623786926, 0.0526893176138401, 0.011352469213306904, 0.18898411095142365, 0.08015269041061401, 0.03010871820151806, 0.8361290693283081, 0.8830583095550537, 0.21697217226028442, 0.06995303183794022, 0.018929770216345787, 0.1363556832075119, 0.09873323887586594, 0.05690312758088112, 0.31939178705215454, 0.022504165768623352, 0.03709769621491432, 0.09069116413593292, 0.03202514722943306, 0.02702152729034424]","[0.032579462975263596, 0.0980646163225174, 0.9450923204421997, 0.012924883514642715, 0.04910243675112724, 0.05316058173775673, 0.11084476858377457, 0.030008487403392792, 0.07167492806911469, 0.05044048652052879, 0.9013991355895996, 0.019123753532767296, 0.07169079780578613, 0.2789463698863983, 0.010503499768674374, 0.8438551425933838, 0.019305963069200516, 0.1255151927471161, 0.9015379548072815, 0.8452140092849731]","[0.7418842315673828, 0.849246084690094, 0.04355523735284805, 0.7980910539627075, 0.8707448840141296, 0.9167306423187256, 0.05302616208791733, 0.08693325519561768, 0.7113529443740845, 0.8796064853668213, 0.07967114448547363, 0.844520628452301, 0.8295760154724121, 0.6641505360603333, 0.6701046824455261, 0.13364063203334808, 0.9435963034629822, 0.7837936282157898, 0.06643689423799515, 0.12776443362236023]"
31-12-2017 00:00,"[0.05579783022403717, 0.556429386138916, 0.056185778230428696, 0.01412126887589693, 0.768242359161377, 0.19390666484832764, 0.02278871461749077, 0.0845249593257904, 0.15968312323093414, 0.02296670898795128, 0.2489934265613556, 0.12610922753810883, 0.08114778250455856, 0.04793698340654373, 0.012141016311943531, 0.009777189232409, 0.7450262904167175, 0.06509173661470413, 0.031052887439727783, 0.09843548387289047]","[0.014663908630609512, 0.08981321007013321, 0.02407672442495823, 0.8495877981185913, 0.10123006254434586, 0.015553840436041355, 0.9479846358299255, 0.02253424935042858, 0.165543794631958, 0.7410168051719666, 0.02957560308277607, 0.012070447206497192, 0.7306846976280212, 0.04952022805809975, 0.9595472812652588, 0.9215889573097229, 0.011450616642832756, 0.4569525122642517, 0.8855725526809692, 0.14079254865646362]","[0.9295383095741272, 0.353757381439209, 0.9197375774383545, 0.13629090785980225, 0.13052763044834137, 0.790539562702179, 0.029226573184132576, 0.8929407596588135, 0.6747730374336243, 0.23601652681827545, 0.7214309573173523, 0.8618202805519104, 0.188167542219162, 0.902542769908905, 0.02831164561212063, 0.06863387674093246, 0.24352304637432098, 0.47795575857162476, 0.08337459713220596, 0.7607719898223877]"
02-01-2018 00:00,"[0.025993194431066513, 0.07343248277902603, 0.029591921716928482, 0.0189661867916584, 0.953058660030365, 0.3469202518463135, 0.04277414083480835, 0.01485732477158308, 0.015020911581814289, 0.030668895691633224, 0.05067834258079529, 0.41742461919784546, 0.015465708449482918, 0.14979563653469086, 0.026935825124382973, 0.03318408504128456, 0.2429218739271164, 0.020125199109315872, 0.9495816230773926, 0.013068522326648235]","[0.9508214592933655, 0.016992537304759026, 0.8007005453109741, 0.9375303387641907, 0.015394522808492184, 0.5986408591270447, 0.07310528308153152, 0.9103289842605591, 0.9556171298027039, 0.04404044151306152, 0.2317829579114914, 0.03452928736805916, 0.9014064073562622, 0.4158538281917572, 0.046669695526361465, 0.5715249180793762, 0.012591484002768993, 0.08470898121595383, 0.02221573144197464, 0.9181442856788635]","[0.02318529598414898, 0.9095749855041504, 0.1697075366973877, 0.04350350424647331, 0.03154686838388443, 0.05443893000483513, 0.8841206431388855, 0.07481364160776138, 0.029361916705965996, 0.9252906441688538, 0.7175386548042297, 0.5480461120605469, 0.08312791585922241, 0.43435052037239075, 0.926394522190094, 0.39529111981391907, 0.7444866895675659, 0.8951658606529236, 0.028202613815665245, 0.06878716498613358]"
02-01-2018 13:19,[0.007398228161036968],[0.9680197834968567],[0.024582024663686752]
02-01-2018 19:02,[0.06101058050990105],[0.5924926400184631],[0.34649673104286194]
02-01-2018 19:07,[0.043885696679353714],[0.02046499215066433],[0.9356493353843689]
02-01-2018 19:20,[0.10106119513511658],[0.1995202600955963],[0.6994185447692871]
02-01-2018 19:21,[0.9346520900726318],[0.035117387771606445],[0.030230507254600525]
02-01-2018 19:22,[0.7076884508132935],[0.04395417869091034],[0.2483574002981186]
02-01-2018 19:35,[0.0474817268550396],[0.024911219254136086],[0.9276071190834045]
03-01-2018 00:00,"[0.04334516450762749, 0.509205162525177, 0.05005902796983719, 0.05221705511212349, 0.03408197686076164, 0.924788236618042, 0.6848912835121155, 0.8190162777900696, 0.011652967892587185, 0.785228431224823, 0.04308529943227768, 0.025393687188625336, 0.03577478975057602, 0.9268210530281067, 0.18021033704280853, 0.9429242610931396, 0.014811068773269653, 0.08539912849664688, 0.052639756351709366, 0.014131473377346992]","[0.38876578211784363, 0.3034484386444092, 0.040440138429403305, 0.035121381282806396, 0.8649945259094238, 0.01949666067957878, 0.013870291411876678, 0.0454370379447937, 0.9181495308876038, 0.009132458828389645, 0.05219213664531708, 0.08075139671564102, 0.5032656192779541, 0.012316216714680195, 0.016519878059625626, 0.026806173846125603, 0.9649951457977295, 0.016848335042595863, 0.03319809213280678, 0.9634429216384888]","[0.5678890943527222, 0.1873464435338974, 0.9095008373260498, 0.9126615524291992, 0.10092350840568542, 0.055715061724185944, 0.30123835802078247, 0.13554668426513672, 0.07019743323326111, 0.2056390643119812, 0.9047225117683411, 0.8938548564910889, 0.4609595835208893, 0.06086283177137375, 0.8032697439193726, 0.030269470065832138, 0.020193887874484062, 0.897752583026886, 0.9141621589660645, 0.022425619885325432]"
03-01-2018 14:02,[0.9057602286338806],[0.044320933520793915],[0.049918752163648605]
03-01-2018 19:19,[0.046123843640089035],[0.06619498878717422],[0.8876811265945435]
03-01-2018 19:21,[0.2647264003753662],[0.01419022772461176],[0.7210833430290222]
03-01-2018 19:31,"[0.9224631786346436, 0.02586117945611477]","[0.025877052918076515, 0.17177768051624298]","[0.05165982246398926, 0.8023611307144165]"
03-01-2018 19:32,[0.6970602869987488],[0.011578002944588661],[0.2913616895675659]
04-01-2018 00:00,"[0.01642041839659214, 0.5124669671058655, 0.010353714227676392, 0.20687250792980194, 0.9139211177825928, 0.01723290979862213, 0.010658876970410347, 0.018726583570241928, 0.913347065448761, 0.03887715935707092, 0.01725023053586483, 0.04424259811639786, 0.015491844154894352, 0.042172614485025406, 0.019849631935358047, 0.9523510336875916, 0.0333079919219017, 0.032543133944272995, 0.028555607423186302, 0.010474094189703465]","[0.938535749912262, 0.01408655010163784, 0.9525740146636963, 0.03336726129055023, 0.03452860563993454, 0.4803501069545746, 0.9600242972373962, 0.7205953001976013, 0.04061730578541756, 0.739987313747406, 0.9607758522033691, 0.1493951380252838, 0.7053052186965942, 0.04512929171323776, 0.899996280670166, 0.01808718405663967, 0.8480179309844971, 0.9446427226066589, 0.9534339904785156, 0.9250732660293579]","[0.045043837279081345, 0.47344645857810974, 0.037072330713272095, 0.7597602605819702, 0.05155026540160179, 0.5024170279502869, 0.029316840693354607, 0.26067811250686646, 0.04603562131524086, 0.22113557159900665, 0.02197389118373394, 0.8063622117042542, 0.27920296788215637, 0.9126980900764465, 0.08015407621860504, 0.02956177107989788, 0.11867403984069824, 0.022814106196165085, 0.01801038533449173, 0.06445258855819702]"
04-01-2018 19:06,[0.07031034678220749],[0.1844286322593689],[0.745261013507843]
04-01-2018 19:21,"[0.07031034678220749, 0.05800797790288925]","[0.1844286322593689, 0.019338781014084816]","[0.745261013507843, 0.9226531982421875]"
04-01-2018 19:27,[0.09631358087062836],[0.039820730686187744],[0.8638657331466675]
04-01-2018 19:30,[0.02430058643221855],[0.651402473449707],[0.3242969512939453]
04-01-2018 19:36,[0.7922418117523193],[0.017735382542014122],[0.19002287089824677]
04-01-2018 19:58,[0.8796079158782959],[0.07613268494606018],[0.044259365648031235]
05-01-2018 00:00,"[0.02789813093841076, 0.0462292917072773, 0.05184727534651756, 0.011284708976745605, 0.08016444742679596, 0.684981107711792, 0.6987549066543579, 0.016378525644540787, 0.2308828979730606, 0.03889841213822365, 0.6431227922439575, 0.8193281888961792, 0.06908158212900162, 0.2207624316215515, 0.05281777307391167, 0.9198120832443237, 0.9038237929344177, 0.059965480118989944, 0.10482253134250641, 0.6255830526351929]","[0.8236006498336792, 0.2698781192302704, 0.03679601103067398, 0.9564302563667297, 0.014958897605538368, 0.010902241803705692, 0.08954410254955292, 0.7817443609237671, 0.018352966755628586, 0.6609240770339966, 0.07371934503316879, 0.028529750183224678, 0.06946723908185959, 0.026256470009684563, 0.1810002326965332, 0.03848966211080551, 0.06644859164953232, 0.03394090011715889, 0.03794055059552193, 0.016734933480620384]","[0.14850126206874847, 0.6838926672935486, 0.9113566875457764, 0.03228508308529854, 0.9048765897750854, 0.3041166663169861, 0.21170099079608917, 0.20187704265117645, 0.7507641911506653, 0.3001774847507477, 0.28315794467926025, 0.15214209258556366, 0.8614511489868164, 0.7529811263084412, 0.766182005405426, 0.041698262095451355, 0.029727589339017868, 0.9060935974121094, 0.8572369813919067, 0.3576820492744446]"
05-01-2018 12:00,[0.06981533020734787],[0.41471680998802185],[0.5154678821563721]
05-01-2018 14:12,[0.6908971667289734],[0.0843324288725853],[0.2247704267501831]
05-01-2018 17:18,[0.5443903803825378],[0.021812137216329575],[0.4337975084781647]
05-01-2018 18:54,[0.06881513446569443],[0.6591668128967285],[0.27201810479164124]
05-01-2018 18:59,[0.09093406051397324],[0.029035506770014763],[0.8800304532051086]
05-01-2018 19:03,[0.19891883432865143],[0.007861539721488953],[0.7932196259498596]
05-01-2018 19:13,[0.0459747239947319],[0.023389466106891632],[0.9306358098983765]
05-01-2018 19:18,[0.09093406051397324],[0.029035506770014763],[0.8800304532051086]
05-01-2018 19:24,[0.050039052963256836],[0.21022221446037292],[0.7397387623786926]
05-01-2018 19:26,[0.6932225227355957],[0.017491508275270462],[0.28928592801094055]
05-01-2018 19:43,[0.06881513446569443],[0.6591668128967285],[0.27201810479164124]
05-01-2018 19:45,[0.5443903803825378],[0.021812137216329575],[0.4337975084781647]
06-01-2018 00:00,"[0.007020000834017992, 0.3249974548816681, 0.011854397132992744, 0.06746692210435867, 0.15308359265327454, 0.030054248869419098, 0.8354136943817139, 0.22446438670158386, 0.17164044082164764, 0.029752466827630997, 0.043556224554777145, 0.2041824907064438, 0.5784457921981812, 0.2869812250137329, 0.8054952621459961, 0.2937980890274048, 0.07038013637065887, 0.8457556366920471, 0.03988438844680786, 0.9353740811347961]","[0.9638681411743164, 0.3238523006439209, 0.9385495781898499, 0.01814565621316433, 0.009230324998497963, 0.9325852394104004, 0.013466059230268002, 0.02938564494252205, 0.1690291315317154, 0.6733431816101074, 0.06189550831913948, 0.014199609868228436, 0.29481443762779236, 0.4025731682777405, 0.12457650899887085, 0.016604002565145493, 0.8756266832351685, 0.008992793038487434, 0.05065961927175522, 0.03417610377073288]","[0.02911175787448883, 0.35115018486976624, 0.049595948308706284, 0.9143874645233154, 0.8376860022544861, 0.03736048564314842, 0.15112027525901794, 0.7461499571800232, 0.659330427646637, 0.29690438508987427, 0.894548237323761, 0.7816179394721985, 0.1267397254705429, 0.3104455769062042, 0.06992818415164948, 0.6895979642868042, 0.053993143141269684, 0.14525151252746582, 0.9094559550285339, 0.030449705198407173]"
08-01-2018 00:00,"[0.0566108375787735, 0.01011329609900713, 0.008300757966935635, 0.9267774820327759, 0.08472245186567307, 0.01951134391129017, 0.8000818490982056, 0.7824522256851196, 0.045514870434999466, 0.03925865516066551, 0.011141739785671234, 0.021585827693343163, 0.021916039288043976, 0.0696590393781662, 0.022327400743961334, 0.011547527275979519, 0.07695060968399048, 0.025680016726255417, 0.07330965250730515, 0.06998015195131302]","[0.029629578813910484, 0.9513487815856934, 0.970852792263031, 0.017489325255155563, 0.020862165838479996, 0.960529088973999, 0.13859452307224274, 0.03866052255034447, 0.9273029565811157, 0.34154006838798523, 0.9528054594993591, 0.3411092758178711, 0.6317780017852783, 0.03516180068254471, 0.6662381887435913, 0.9385088682174683, 0.07424746453762054, 0.6994901895523071, 0.039897602051496506, 0.10006924718618393]","[0.9137595891952515, 0.038537945598363876, 0.020846424624323845, 0.055733226239681244, 0.8944153785705566, 0.01995953731238842, 0.06132366508245468, 0.1788872331380844, 0.027182070538401604, 0.6192012429237366, 0.03605281934142113, 0.6373049020767212, 0.3463059961795807, 0.8951792120933533, 0.31143447756767273, 0.04994366690516472, 0.8488019704818726, 0.27482980489730835, 0.8867927193641663, 0.8299506306648254]"
08-01-2018 15:37,[0.024674396961927414],[0.1638975590467453],[0.8114280700683594]
08-01-2018 19:02,"[0.12850220501422882, 0.8297902941703796]","[0.01054241880774498, 0.00856277160346508]","[0.8609552979469299, 0.16164691746234894]"
08-01-2018 19:41,"[0.5347456932067871, 0.023598257452249527]","[0.011522623710334301, 0.029179463163018227]","[0.4537316560745239, 0.9472222924232483]"
08-01-2018 19:42,[0.6788066625595093],[0.28130584955215454],[0.03988742455840111]
09-01-2018 00:00,"[0.04057206213474274, 0.3095501959323883, 0.18700091540813446, 0.019432097673416138, 0.14538826048374176, 0.020400885492563248, 0.13013319671154022, 0.06467974931001663, 0.020161578431725502, 0.017682820558547974, 0.02123824506998062, 0.024677513167262077, 0.023406339809298515, 0.027243977412581444, 0.8717849850654602, 0.07635988295078278, 0.030412934720516205, 0.11892707645893097, 0.009974593296647072, 0.024136843159794807]","[0.023735174909234047, 0.016744347289204597, 0.013147946447134018, 0.9621962904930115, 0.5670449733734131, 0.20914742350578308, 0.023011362180113792, 0.7944122552871704, 0.9404429197311401, 0.9013939499855042, 0.8897979855537415, 0.9361273050308228, 0.7721452713012695, 0.7801524996757507, 0.01948953978717327, 0.019452344626188278, 0.8892719149589539, 0.7964961528778076, 0.9343993067741394, 0.11214504390954971]","[0.9356927275657654, 0.6737053990364075, 0.79985111951828, 0.018371563404798508, 0.28756675124168396, 0.7704517245292664, 0.8468554615974426, 0.14090795814990997, 0.039395496249198914, 0.08092327415943146, 0.08896379917860031, 0.039195168763399124, 0.2044483870267868, 0.1926034688949585, 0.10872551798820496, 0.9041877388954163, 0.08031511306762695, 0.08457677811384201, 0.05562613904476166, 0.8637180924415588]"
09-01-2018 19:01,"[0.09599939733743668, 0.020385434851050377]","[0.04498342424631119, 0.5621086955070496]","[0.8590171933174133, 0.41750583052635193]"
09-01-2018 19:24,"[0.21789462864398956, 0.013386134058237076]","[0.008786080405116081, 0.954414427280426]","[0.7733193039894104, 0.032199446111917496]"
09-01-2018 22:53,[0.016650723293423653],[0.9358202219009399],[0.04752905294299126]
10-01-2018 00:00,"[0.1228472888469696, 0.9353739023208618, 0.15148702263832092, 0.027186155319213867, 0.01929824985563755, 0.01500119548290968, 0.8515155911445618, 0.020068908110260963, 0.0850508064031601, 0.017846768721938133, 0.01315307803452015, 0.05181090161204338, 0.9379037022590637, 0.013806059025228024, 0.008870983496308327, 0.03439658507704735, 0.01020514965057373, 0.2502734065055847, 0.04984929412603378, 0.06999704986810684, 0.02392267994582653, 0.6391350030899048, 0.09939289838075638, 0.8893757462501526, 0.04355541989207268, 0.7904263138771057, 0.014805097132921219, 0.044150352478027344, 0.04733067750930786, 0.0683969184756279, 0.2711142897605896, 0.9466364979743958, 0.03056815266609192, 0.10072742402553558, 0.014608142897486687, 0.013148408383131027, 0.1801692545413971, 0.42960095405578613, 0.027639396488666534, 0.21983079612255096]","[0.6611281633377075, 0.014848275110125542, 0.01779104582965374, 0.954009473323822, 0.9210324883460999, 0.9617691040039062, 0.008367572911083698, 0.9547322392463684, 0.7199264764785767, 0.9542576670646667, 0.950332522392273, 0.8464603424072266, 0.013652574270963669, 0.9095564484596252, 0.9693670868873596, 0.09525072574615479, 0.950072705745697, 0.3803016245365143, 0.11909250915050507, 0.1461208015680313, 0.582433819770813, 0.012882371433079243, 0.014619485475122929, 0.025182785466313362, 0.041994962841272354, 0.086301289498806, 0.8516605496406555, 0.42508694529533386, 0.07534781843423843, 0.3919888138771057, 0.042286332696676254, 0.023834245279431343, 0.08293011039495468, 0.029456250369548798, 0.9266313314437866, 0.9160892367362976, 0.3002859652042389, 0.04494916647672653, 0.6456044912338257, 0.01001917663961649]","[0.21602454781532288, 0.04977782070636749, 0.830721914768219, 0.0188043974339962, 0.05966932699084282, 0.023229751735925674, 0.1401168256998062, 0.02519892156124115, 0.19502265751361847, 0.027895594015717506, 0.03651438280940056, 0.10172878950834274, 0.04844362288713455, 0.07663752138614655, 0.021761959418654442, 0.8703526854515076, 0.03972216323018074, 0.3694249987602234, 0.831058144569397, 0.7838821411132812, 0.39364349842071533, 0.34798264503479004, 0.8859876394271851, 0.08544150739908218, 0.9144495725631714, 0.1232723593711853, 0.1335342973470688, 0.5307626128196716, 0.8773215413093567, 0.5396143198013306, 0.6865993738174438, 0.02952922321856022, 0.8865017294883728, 0.8698163628578186, 0.058760493993759155, 0.0707622766494751, 0.519544780254364, 0.5254498720169067, 0.32675617933273315, 0.7701500058174133]"
10-01-2018 11:59,[0.06291356682777405],[0.024144893512129784],[0.9129415154457092]
10-01-2018 18:59,[0.5778209567070007],[0.01217213086783886],[0.41000688076019287]
10-01-2018 19:03,[0.06493151932954788],[0.019164618104696274],[0.9159038662910461]
10-01-2018 19:32,"[0.6233801245689392, 0.020325304940342903]","[0.025008507072925568, 0.05773745849728584]","[0.35161131620407104, 0.9219372272491455]"
10-01-2018 19:33,[0.32175177335739136],[0.4396338164806366],[0.23861448466777802]
11-01-2018 00:00,"[0.009799182415008545, 0.029465414583683014, 0.9108850955963135, 0.027424002066254616, 0.04239007830619812, 0.13634748756885529, 0.010091797448694706, 0.014381704851984978, 0.08135664463043213, 0.01912977732717991, 0.10738055408000946, 0.924289882183075, 0.03670434653759003, 0.03491336479783058, 0.04309266433119774, 0.01654626801609993, 0.08179840445518494, 0.03946750983595848, 0.03155437484383583, 0.4881930947303772]","[0.9687190651893616, 0.8614094853401184, 0.013570873066782951, 0.39042532444000244, 0.030678045004606247, 0.027250045910477638, 0.9583902955055237, 0.9583200812339783, 0.032079875469207764, 0.8947905898094177, 0.010248796083033085, 0.025915421545505524, 0.919279932975769, 0.8566156029701233, 0.419715940952301, 0.8830229043960571, 0.01788940466940403, 0.12341966480016708, 0.05040391534566879, 0.023576121777296066]","[0.021481744945049286, 0.10912507772445679, 0.07554405182600021, 0.5821506977081299, 0.9269318580627441, 0.836402416229248, 0.03151785954833031, 0.027298200875520706, 0.8865634799003601, 0.08607962727546692, 0.88237065076828, 0.049794752150774, 0.04401572793722153, 0.10847100615501404, 0.5371913909912109, 0.10043074935674667, 0.9003121256828308, 0.8371128439903259, 0.9180417060852051, 0.48823076486587524]"
11-01-2018 19:00,[0.7724518775939941],[0.00798049010336399],[0.21956759691238403]
11-01-2018 19:04,[0.1849747896194458],[0.045480500906705856],[0.7695446610450745]
11-01-2018 19:38,[0.05744678154587746],[0.05751825496554375],[0.8850349187850952]
11-01-2018 19:39,"[0.026976166293025017, 0.7064048051834106]","[0.0987800732254982, 0.028979502618312836]","[0.8742437362670898, 0.26461562514305115]"
12-01-2018 00:00,"[0.054375696927309036, 0.031881481409072876, 0.020228620618581772, 0.4116702973842621, 0.8375025391578674, 0.015881283208727837, 0.21676655113697052, 0.01583698019385338, 0.05971017852425575, 0.019073938950896263, 0.9032508134841919, 0.021108321845531464, 0.042784713208675385, 0.1342087984085083, 0.020514510571956635, 0.007882203906774521, 0.9485364556312561, 0.7174776792526245, 0.01168564148247242, 0.050536904484033585]","[0.021078770980238914, 0.8968151211738586, 0.8970303535461426, 0.47353366017341614, 0.032233648002147675, 0.95402592420578, 0.18716582655906677, 0.9329137206077576, 0.15365029871463776, 0.9513979554176331, 0.017741847783327103, 0.14154034852981567, 0.21920686960220337, 0.09811841696500778, 0.9646732807159424, 0.9651361107826233, 0.025129003450274467, 0.19944478571414948, 0.951689600944519, 0.31435301899909973]","[0.9245455265045166, 0.07130340486764908, 0.08274099975824356, 0.11479604244232178, 0.13026389479637146, 0.030092692002654076, 0.5960675477981567, 0.051249224692583084, 0.7866395115852356, 0.029528068378567696, 0.07900724560022354, 0.8373513221740723, 0.7380083799362183, 0.7676728367805481, 0.01481217984110117, 0.026981674134731293, 0.026334619149565697, 0.08307749778032303, 0.03662474825978279, 0.635110080242157]"
12-01-2018 14:59,[0.031027497723698616],[0.06841368228197098],[0.9005588293075562]
12-01-2018 19:00,[0.050763607025146484],[0.025216376408934593],[0.9240200519561768]
12-01-2018 19:05,[0.038198649883270264],[0.02235454134643078],[0.9394468069076538]
12-01-2018 19:06,"[0.2066449522972107, 0.46402209997177124]","[0.017383677884936333, 0.08867274969816208]","[0.7759714126586914, 0.44730520248413086]"
12-01-2018 19:13,[0.2001875638961792],[0.011008531786501408],[0.7888039350509644]
14-01-2018 00:00,"[0.18385042250156403, 0.04089204967021942, 0.3264475464820862, 0.02932681143283844, 0.027688244357705116, 0.025951523333787918, 0.028330454602837563, 0.048399534076452255, 0.08353046327829361, 0.010492420755326748, 0.14282622933387756, 0.011122383177280426, 0.06301964819431305, 0.01580211892724037, 0.2301872968673706, 0.08982886373996735, 0.025707153603434563, 0.019276244565844536, 0.022252945229411125, 0.05471251159906387]","[0.012239509262144566, 0.8961571455001831, 0.04221781715750694, 0.5272868871688843, 0.6203458309173584, 0.5953834652900696, 0.6599736213684082, 0.015130762942135334, 0.600386917591095, 0.9613129496574402, 0.7066885828971863, 0.9601179361343384, 0.5646891593933105, 0.9390560388565063, 0.021742941811680794, 0.279826283454895, 0.8341256380081177, 0.9123057723045349, 0.614382803440094, 0.4001326560974121]","[0.8039100766181946, 0.06295082718133926, 0.631334662437439, 0.4433863162994385, 0.35196593403816223, 0.3786650002002716, 0.3116958737373352, 0.9364696741104126, 0.316082626581192, 0.028194600716233253, 0.15048518776893616, 0.02875971607863903, 0.37229108810424805, 0.04514184966683388, 0.7480697631835938, 0.6303448677062988, 0.14016716182231903, 0.06841801106929779, 0.3633642792701721, 0.5451548099517822]"
15-01-2018 00:00,"[0.08459048718214035, 0.016222964972257614, 0.07880839705467224, 0.010688829235732555, 0.41648510098457336, 0.7866916060447693, 0.04798819124698639, 0.020262261852622032, 0.029119856655597687, 0.026353441178798676, 0.01656319573521614, 0.14104491472244263, 0.0868072435259819, 0.21252618730068207, 0.11004254966974258, 0.9352232813835144, 0.010569360107183456, 0.41469648480415344, 0.6672537326812744, 0.048275820910930634]","[0.30411821603775024, 0.9138603806495667, 0.02135513350367546, 0.960315465927124, 0.017190421000123024, 0.01621249131858349, 0.03703421354293823, 0.8778778314590454, 0.46745336055755615, 0.38515692949295044, 0.9113911986351013, 0.06913155317306519, 0.5610610246658325, 0.012024151161313057, 0.024997912347316742, 0.020390698686242104, 0.9686059355735779, 0.12502093613147736, 0.007688147481530905, 0.021498968824744225]","[0.611291229724884, 0.06991656124591827, 0.899836540222168, 0.028995653614401817, 0.5663244724273682, 0.19709597527980804, 0.9149776101112366, 0.1018599197268486, 0.5034267902374268, 0.5884895920753479, 0.07204549014568329, 0.7898234724998474, 0.3521316945552826, 0.7754496335983276, 0.8649595975875854, 0.04438597336411476, 0.020824668928980827, 0.4602825343608856, 0.32505813241004944, 0.9302251935005188]"
